id,clusterId,Date,connectionTime,Num. Rep.,disconnectTime,Time Diff,Session Length,Avg.Sess.,donechargingTime,kWhDelivered,Avg. Consump,sessionId,siteId,spaceID,stationID,timezone,userID,Precip Type,temperature,Avg. Humidity,Avg Wind Speed(mph),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibar),Daily summary
5bc90cb9f9af8b0d7fe77cf4,39,"Wed, 25 Apr 2018", 19:32:05 ,19.53,21:46:47 GMT,02:14:42,2.25,5.451962264,"Wed, 25 Apr 2018 21:47:47 GMT",6.523,9.07,2_39_78_362_2018-04-25 19:32:04.994953,2,CA-496,2-39-78-362,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf5,39,"Wed, 25 Apr 2018", 19:33:01 ,19.55,23:43:32 GMT,04:11:32,4.19,5.464090909,"Wed, 25 Apr 2018 20:25:58 GMT",2.203,9.08,2_39_78_367_2018-04-25 19:33:01.165970,2,CA-494,2-39-78-367,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf6,39,"Wed, 25 Apr 2018",19:40:02,19.67,00:17:12 GMT,04:37:12,4.62,5.468935361,"Wed, 25 Apr 2018 22:07:12 GMT",7.738,9.11,2_39_91_441_2018-04-25 19:40:02.051458,2,CA-499,2-39-91-441,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf7,39,"Wed, 25 Apr 2018",19:41:42,19.7, 00:35:28 GMT,04:54:06,4.9,5.472175573,"Wed, 25 Apr 2018 23:12:06 GMT",12.94,9.12,2_39_79_377_2018-04-25 19:41:42.209444,2,CA-325,2-39-79-377,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf8,39,"Wed, 25 Apr 2018", 19:43:13 ,19.72, 00:56:23 GMT,05:12:10,5.2,5.474367816,"Thu, 26 Apr 2018 00:56:17 GMT",14.328,9.10,2_39_78_366_2018-04-25 19:43:13.444818,2,CA-323,2-39-78-366,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cf9,39,"Wed, 25 Apr 2018", 20:14:50 ,20.25,23:56:33 GMT,03:41:43,3.7,5.475423077,"Wed, 25 Apr 2018 23:28:12 GMT",4.189,9.08,2_39_79_376_2018-04-25 20:14:49.585487,2,CA-324,2-39-79-376,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cfa,39,"Wed, 25 Apr 2018",20:30:49,20.51, 02:52:48 GMT,06:31:59,6.53,5.482277992,"Wed, 25 Apr 2018 21:05:52 GMT",0.829,9.10,2_39_125_21_2018-04-25 20:30:48.546707,2,CA-311,2-39-125-21,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cfb,39,"Wed, 25 Apr 2018",21:57:42,21.96, 03:06:25 GMT,05:08:43,5.15,5.478217054,"Thu, 26 Apr 2018 03:07:23 GMT",27.743,9.13,2_39_78_362_2018-04-25 21:57:41.664229,2,CA-496,2-39-78-362,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cfc,39,"Wed, 25 Apr 2018",22:17:32,22.29, 02:07:17 GMT,03:49:45,3.83,5.479494163,"Thu, 26 Apr 2018 01:13:17 GMT",12.692,9.06,2_39_90_440_2018-04-25 22:17:32.279706,2,CA-500,2-39-90-440,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cfd,39,"Wed, 25 Apr 2018",22:42:48,22.71,23:36:11 GMT,00:53:23,0.89,5.4859375,"Wed, 25 Apr 2018 23:18:46 GMT",1.304,9.05,2_39_88_438_2018-04-25 22:42:48.381752,2,CA-502,2-39-88-438,America/Los_Angeles,,rain,24.37222222,34.846153,13.54,300,9.9015,0,1004.55,Mostly cloudy .
5bc90cb9f9af8b0d7fe77cfe,39,"Thu, 26 Apr 2018", 00:02:16 ,0.04, 02:11:35 GMT,02:09:19,2.16,5.503960784,"Thu, 26 Apr 2018 02:00:58 GMT",11.466,9.08,2_39_79_380_2018-04-26 00:02:15.719927,2,CA-489,2-39-79-380,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
5bc90cb9f9af8b0d7fe77cff,39,"Thu, 26 Apr 2018", 00:03:03 ,0.05, 04:31:41 GMT,04:28:38,4.48,5.517125984,"Thu, 26 Apr 2018 03:32:19 GMT",11.695,9.07,2_39_79_379_2018-04-26 00:03:03.183150,2,CA-327,2-39-79-379,America/Los_Angeles,,rain,27.38333333,34.864321,11.0768,271,15.7297,0,1011.24,Partly cloudy .
